LANGUAGE	CONCEPT	VALUE
Bacama	father	bàgi
Bacama	one hundred	bəw tà lùwò
Bacama	ninety	bəw tù dɔ̀mbiɗò
Bacama	eighty	bəw tù fwɔ̂fwət
Bacama	seventy	bəw tù tùkòlupwè
Bacama	sixty	bəw tù tùkwə̀ltaka
Bacama	fifty	bəw tù tuf
Bacama	forty	bəw tù fwət
Bacama	thirty	bəw tù mwɔ̀kun
Bacama	twenty five	bəw tùkpe àmbìɗi tùf
Bacama	twenty four	bəwtùkpe àmbìɗi fwɔt
Bacama	twenty one	bəwtùkpe àmbìɗi hiɗò
Bacama	twenty	bəw tùkpe
Bacama	nineteen	bâm bìɗi dɔ̀bidò
Bacama	eighteen	bâm bìɗi fwɔ̂fwə̀t
Bacama	thirteen	bâm bìɗi mwɔ̀kun
Bacama	twelve	bâm bìɗi kpè
Bacama	eleven	bâm bì siɗò
Bacama	ten	bə̌w
Bacama	nine	ɗɔ̀mbiɗò
Bacama	eight	fwɔ̂fwət
Bacama	seven	tukòlukpe
Bacama	six	tukwə̀ltaka
Bacama	five	tuf
Bacama	four	fwət
Bacama	three	ḿwɔ̀kun
Bacama	two	kpe
Bacama	one	hiɗò
Gudu	wash	yέːbàː
Gudu	(rope) broke	ngɩ́ƚtàː
Gudu	(stick) snapped	bātsàː
Gudu	break in pieces	máfúƚàː
Gudu	plait	úřmábὲːl
Gudu	weave	ʔúːn
Gudu	obtain	rē
Gudu	moisten	rúbàː
Gudu	blow	máhúnàː
Gudu	sweep	mə̀fíːɗàː
Gudu	pour	mə̀mbódhèː
Gudu	untie	màsɩ́ɗàː
Gudu	tie	màháɗàː
Gudu	surpass	màhέř
Gudu	sew	mátὲːl
Gudu	dry up	mə̀húř
Gudu	show	wúːɗàː
Gudu	fill	náɓàː
Gudu	begin	bí̵ràndà
Gudu	finish	mbáʔàn
Gudu	increase	ʔúràː
Gudu	forge	ɓə́ylù
Gudu	throw	kárá
Gudu	follow	bə̀y
Gudu	die	rùː
Gudu	wait for	máʔwàːn
Gudu	give birth	úřmə̀mbúː
Gudu	stand up	mǽd
Gudu	sit	ǹzáːn
Gudu	call	ʔyâ
Gudu	sell	dí̵řàː
Gudu	buy	dí̵ř
Gudu	shoot	hâː
Gudu	bite	œ́ːdù
Gudu	give	vāː
Gudu	seize	kǘsá
Gudu	drive away	ûmsáː
Gudu	hold	kùsáː
Gudu	squeeze	čářdə̀
Gudu	pierce	mákábàʔà
Gudu	divide	mə́ŋgìƚáːbǜ
Gudu	learn	tsáb
Gudu	dig	râ
Gudu	forget	fítèi
Gudu	remember	bùrínà
Gudu	know	mwɛ̌y
Gudu	fall	wúɗùː
Gudu	help	kùsábǜ
Gudu	steal	mə̀hǘř
Gudu	hide	mándǘːrà
Gudu	arrange	háɗáràn
Gudu	undress	vùkàn
Gudu	dress	kāː
Gudu	build	ʔúːn
Gudu	tear	tsì̵řá
Gudu	cut	máːlàː
Gudu	chop	dáwàː
Gudu	twist	čářdà
Gudu	refuse	ŋgì̵ř
Gudu	answer	wúm
Gudu	ask	dúhə̀u
Gudu	speak	máwúɗùː
Gudu	boil	mə̀yɩ́ːb
Gudu	fry	sì̵ráː
Gudu	roast	fìyá
Gudu	cook	nâː
Gudu	burn	xúnàː
Gudu	accompany	ɗúksàː
Gudu	gather	ɓɔ́ùráː
Gudu	bury	gúɗàːn
Gudu	close	pàbáʔá
Gudu	open	wúndàː
Gudu	be tired	tέːb
Gudu	rest	píː
Gudu	lie down	bàːn
Gudu	put down	ɗántsàː
Gudu	lift	kwòː
Gudu	push	mbúksìː
Gudu	pull	ngyálà
Gudu	kill	mbúːlʌ̀n
Gudu	rub	wòʔgísà
Gudu	hit	búƚàʔà
Gudu	taste	tsáɓà
Gudu	touch	gúmà
Gudu	smell	málînǰítsù
Gudu	hear	lîn
Gudu	see	dúɓà
Gudu	mount	dέř
Gudu	run	hwíy
Gudu	go out	màtáːdɩ̀mvídì
Gudu	go in	màtáːdɩ̀mhə́y
Gudu	return	màtáːǰíyà
Gudu	come	màtáːšì
Gudu	go	màtáːwéy
Gudu	do	ǜtsǘmáháɗà
Gudu	swallow	ǜtsǘmándá
Gudu	drink	ǜtsǘmə́sâː
Gudu	eat	ǜtsǘnázɩ̀m
Gudu	there is not	tsúdáːgə̀y
Gudu	there is	tsúgə̀y
Gudu	west	hířnàːŋgé
Gudu	east	fúnàːŋgé
Gudu	south	fûmbìná
Gudu	north	wéɩlà
Gudu	left	wàːmá
Gudu	right	wàːzɩ́m
Gudu	between	kàwúnétsǜ
Gudu	under	gùípàná
Gudu	atop	gùíːnà
Gudu	outside	vídì
Gudu	inside	kə́ːp
Gudu	that	ùsǘrà
Gudu	this	īːšàú
Gudu	there	gàrá
Gudu	here	gàná
Gudu	how many?	àməû
Gudu	how?	mìɔû
Gudu	who?	óčìó
Gudu	what?	mìɔû
Gudu	when?	gwówù
Gudu	where?	gwɔř
Gudu	tomorrow	dí̵rà
Gudu	yesterday	bìɗé
Gudu	today	sùbóː
Gudu	deaf man	mùːká
Gudu	blind man	ɓə́ːp
Gudu	strength	šə̄mbé
Gudu	coldness	šiúšiú
Gudu	hotness	wɩ̀yɩ́d
Gudu	far	zí̵də̀ŋ
Gudu	near	ǹǰeə́k
Gudu	inexpensiveness	àràha
Gudu	expensiveness	yέŋyέŋ
Gudu	thin	pὲrì̵rá
Gudu	fatness	mə̀kwál
Gudu	cleanness	coə́d
Gudu	dirt	rídèː
Gudu	wideness	hǎŋ
Gudu	old	kíɗúm
Gudu	new	kέsúm
Gudu	evil	xàs
Gudu	good	tsə́btsə́b
Gudu	short	kúl
Gudu	long	məyí̵ř
Gudu	sourness	čóhó
Gudu	bitterness	kwátátáː
Gudu	sweetness	hέnhέn
Gudu	correct	dedé
Gudu	softness	lédídǘ
Gudu	hardness	kódzor
Gudu	all	kíma
Gudu	many	pás
Gudu	small	toːbán
Gudu	large	búròm
Gudu	heaviness	dí̵bdí̵b
Gudu	darkness	hanútsü
Gudu	light	čœ́d
Gudu	blue	líbla
Gudu	yellow	wyǽdùwyǽdù
Gudu	green	núnònúnœ́d
Gudu	red	bibí̵ŋ
Gudu	black	čikčí̵g
Gudu	white	pūpǔd
Gudu	woman's bodycloth	tsófo
Gudu	man's robe	pítal
Gudu	money	čédè
Gudu	market	lúːmú
Gudu	boat	kóːmbòœ́l
Gudu	hole	ŋgó
Gudu	time	sàʔíktsü
Gudu	place	háːtsǜ
Gudu	lie	feəte
Gudu	truth	ǰírútsǜ
Gudu	shadow	məšü
Gudu	thirst	úrὲnyá
Gudu	hunger	mwétsü
Gudu	fatigue	tέptsü
Gudu	ulcer	òəý
Gudu	fever	ínàžévù
Gudu	cough	kwədzoř
Gudu	sickness	súřwè
Gudu	death	řútsü
Gudu	life	píːtsü
Gudu	dream	syóntsǜ
Gudu	sleep	wìyẽ́nũ̀
Gudu	war	háːtsǜ
Gudu	work	hlέntsù
Gudu	language	gwə́tsǜ
Gudu	load	tí̵řtsü
Gudu	thing	íšì
Gudu	small water pot	m̀búlkú
Gudu	large water pot	údə̀nyá
Gudu	small pot	kéːni̵ŋ
Gudu	cooking pot	údàː
Gudu	calabash	ɓá
Gudu	rope	zò
Gudu	knife	lúƚà
Gudu	quiver	kwáːdzà
Gudu	arrow	áːvù
Gudu	bow	raü
Gudu	mat (tabarma)	híǰìŋgábánsù
Gudu	mat (tabarma)	híǰi
Gudu	sword	kafáhi
Gudu	spear	gúnù
Gudu	stick	dyápà
Gudu	honey	moœ
Gudu	melon	hwóblu
Gudu	sweet potato	dànkáli
Gudu	yam	mə́mbœ́d
Gudu	cassava	m̀bə́y
Gudu	oil	mář
Gudu	groundnuts	kέre
Gudu	millet	wέːdètsú
Gudu	guinea corn	gə́ːwàː
Gudu	okra	mbaːtu
Gudu	beans	wáːtu
Gudu	pepper	kɩ́mbaː
Gudu	salt	ŋgi̵rœ́dü
Gudu	milk	wákihέːnũ
Gudu	flour	kumbótsù
Gudu	fish	hɩ́řfü
Gudu	meat	hád
Gudu	gruel	mə́koəd
Gudu	sauce	hǘŋgù
Gudu	mush	ɗàːf
Gudu	food	süzúmtsǜ
Gudu	tail	nìézù
Gudu	horn	ǹǰέːb
Gudu	egg	ɗélù
Gudu	wing	bibyέd
Gudu	vulture	čùáːvàː
Gudu	kite	čolɩ́ra
Gudu	dove	kúrkútò
Gudu	bird	čúò
Gudu	cat	àwátàː
Gudu	dog	hǘdà
Gudu	rooster	ɗə́yùdɩ́mɩ̀rá
Gudu	hen	ɗə́yù
Gudu	donkey	kwára
Gudu	horse	dúhù
Gudu	ram	góːmbǘ
Gudu	sheep	mbœ́ksü
Gudu	he-goat	bwárə
Gudu	goat	hwóksu
Gudu	bull	lə
Gudu	cow	lə́ksǜ
Gudu	locust	lǎwù
Gudu	anthill	məvóŋgi̵m
Gudu	termite	ǰáɓàtsǜ
Gudu	louse	ǰə́ŋkàř
Gudu	spider	taútaú
Gudu	mosquito	vří̵nzù
Gudu	fly	ǰēə́ɗùː
Gudu	worm	mə́ygímὲd
Gudu	chameleon	dùédúɔ̀l
Gudu	scorpion	gurínǰa
Gudu	bat	ǹdóːŋtàː
Gudu	squirrel	žyə́náː
Gudu	frog	ŋ̀gí̵báːhà
Gudu	turtle	kí̵lkpœ̀
Gudu	python	məmídóki̵n
Gudu	snake	rúhùn
Gudu	lizard	màbáːmtà
Gudu	wild cat	àwátàː
Gudu	rat	hēːməŋ
Gudu	guinea fowl	zúvʌn
Gudu	rabbit	tsúmɔ́rbúki̵n
Gudu	duiker	vɔ́rtsù
Gudu	gazelle	məndɩ́rža
Gudu	baboon	bœ̄́ːm
Gudu	monkey	řwáːba
Gudu	leopard	dɩ́vaː
Gudu	elephant	ʔowŋ
Gudu	hyena	kǘləm
Gudu	lion	dœ́ːvən
Gudu	wild animal	hádúwítsù
Gudu	iron	túbœz
Gudu	sickle	vábdu
Gudu	axe	mədœ́tsü
Gudu	hoe	ǹgέːd
Gudu	farm	wìítsǘ
Gudu	road	tœ́vǜː
Gudu	doorway	məhúnda
Gudu	hut	vīn
Gudu	compound	hwódótsǜ
Gudu	town	vúráːtsǜ
Gudu	the bush	kə̄pkádàː
Gudu	forest	léìndéː
Gudu	mud	tsóbò
Gudu	dust	búbùːtà
Gudu	sand	čímčà
Gudu	ground	hánù
Gudu	stone	mòmótsǜ
Gudu	mountain	mómò
Gudu	grass	nwúːwà
Gudu	thorn	ižyú
Gudu	shea nut tree	maíɗὲř
Gudu	tamarind	m̀ɓá
Gudu	mahogany tree	dǘːhǜn
Gudu	baobab tree	bœ́ːzò
Gudu	seed	xəǐ
Gudu	bark	mə̌ːpwəì
Gudu	leaf	rwyǎdùː
Gudu	wood	kàdàːndə̀húrá
Gudu	tree	kàdàːšɩ́ʔùː
Gudu	ashes	ǹgǜrœ́ɗúɗú
Gudu	charcoal	řìέšé
Gudu	fire	ɗú
Gudu	dry season	pótsǘ
Gudu	rainy season	vǐɛtsǘ
Gudu	year	kǘtsù
Gudu	evening	tàːkúdè
Gudu	morning	wüř
Gudu	night	və̌ɩt
Gudu	star	gwǖƚù
Gudu	moon	lìέdù
Gudu	sun	fwóətù
Gudu	sky	ířvü̃
Gudu	lightning	hàwɩ́ƚtǐetsú
Gudu	thunder	hàlóːhútsú
Gudu	storm	nyǎːmábyâ
Gudu	wind	m̀bóːtsò
Gudu	harmattan	kéːrèmə́yképàn
Gudu	fog	čúːdì
Gudu	smoke	mə́yɗéːnũ̀n
Gudu	dew	méngiƚáːbü
Gudu	lake	vìέːndū
Gudu	river	mə̀ɓórũ̀
Gudu	cloud	írvœ̀
Gudu	water	ñ̄yã̄
Gudu	stealing	hǘrtsù
Gudu	smithing	bœ́lɩ̄tsù
Gudu	blacksmith	máːllà
Gudu	weaving	ʔə́nɩ̀zóː
Gudu	hunting	lámə́tsú
Gudu	drumming	və́tsǜ
Gudu	friend	bʌ́ə̀ží
Gudu	guest	œ̌mə̀ŋ
Gudu	medicine	ùŋgúm
Gudu	native doctor	màlɩ̀mə̀kádà
Gudu	God	fītǐaː
Gudu	slave	kúzà
Gudu	king	moə́mtsù
Gudu	old woman	īřtsù
Gudu	old man	īř
Gudu	baby	màlɩ́bàtsù
Gudu	girl	tsǘtsù
Gudu	boy	ǹzú
Gudu	woman	māːdítsǜː
Gudu	man	mə́ř
Gudu	person	mə́ndù
Gudu	name	lǐm
Gudu	voice	wúrà
Gudu	saliva	gwírìέd
Gudu	sweat	hàwiéntsǜ
Gudu	faeces	váldà
Gudu	urine	ɓỳárà
Gudu	vein	báːmùŋ
Gudu	bone	gírè
Gudu	blood	mə̂mší
Gudu	lungs	gùgwáːvù
Gudu	ribs	gíːr̀amóbœ̀d
Gudu	kidney	mábɩ̀làkáːp
Gudu	liver	wúřšìː
Gudu	heart	gurātsù
Gudu	intestines	súkàptsú
Gudu	navel	mə̄zúmbúd
Gudu	stomach	kāːb
Gudu	testicles	xə̄i
Gudu	vagina	vʌ́dətsù
Gudu	penis	m̀bœ̄b
Gudu	anus	mwə́gwə́válà
Gudu	buttocks	kúdúŋ kíƚtà
Gudu	flesh	had
Gudu	skin	fwō
Gudu	body	fwáːsí
Gudu	knee	údídí
Gudu	thigh	dáfùsyέd
Gudu	leg	syɛd
Gudu	finger	dyέl
Gudu	arm	wà
Gudu	shoulder	bə́zà
Gudu	woman's breast	wáčì
Gudu	chest	móbùd
Gudu	neck	wúrá
Gudu	tooth	lɩn
Gudu	tongue	gyánà
Gudu	lip	fwalpaƚɩ̀m
Gudu	mouth	báƚɩ̀m
Gudu	beard	mə́běizɩ́m
Gudu	chin	kūrúmún
Gudu	cheeks	ɓálɩ̀m
Gudu	eye	dìí
Gudu	ear	ƚǐm
Gudu	nose	čɩ̌n
Gudu	face	dì
Gudu	brains	màmbárdī
Gudu	hair	žìévū
Gudu	head	yǐn
Gudu	grandparent	gí
Gudu	grandparent	ǰíǰí
Gudu	sister	tsɩ́gməǐ
Gudu	brother	ǹdzɩ́mə̌i
Gudu	daughter	tsɩ́kì
Gudu	son	ǹǰí
Gudu	mother	məi
Gudu	father	bəi
Gudu	one hundred	árù
Gudu	ninety	pòžiɛ̌tə́pə́n
Gudu	eighty	pòfɔ́rfwád
Gudu	seventy	pòmīskátá
Gudu	sixty	pòkwá
Gudu	fifty	pò túf
Gudu	forty	pò fwád
Gudu	thirty	pò má kə́n
Gudu	twenty five	pobœmbi tuf
Gudu	twenty four	pobœmbi fwad
Gudu	twenty one	pobœmbi əŋ
Gudu	twenty	pô bœ́k
Gudu	nineteen	pù mbí žiɛ̌tə́pə́n
Gudu	eighteen	pù mbí fɔ́rfwád
Gudu	thirteen	pù bmí máːkə́n
Gudu	twelve	pu mbi bœ̀k
Gudu	eleven	pu mbi zə́ŋ
Gudu	ten	pú
Gudu	nine	žīέtə́pə̀n
Gudu	eight	fɔ̄rfwād
Gudu	seven	mīskàtā
Gudu	six	kwǎ
Gudu	five	tùf
Gudu	four	fwád
Gudu	three	māːkə́n
Gudu	two	bœ̀k
Gudu	one	ǰə́ŋ
Jaku	wash	laɣàn
Jaku	(rope) broke	kəsəŋ
Jaku	(stick) snapped	ɓɩnəŋ
Jaku	break in pieces	yaɗañ
Jaku	plait	tamuɗɔ̀ŋ
Jaku	weave	kwəɗə̀ŋ
Jaku	obtain	pəɗə̀n
Jaku	moisten	lɩɓə̀ŋ
Jaku	blow	šubəŋ
Jaku	sweep	ramì̵n
Jaku	pour	sobə̀ŋ
Jaku	untie	soɗə̀ŋ
Jaku	tie	kuɗəŋ
Jaku	surpass	ɣaliyɛn
Jaku	sew	tì̵mə̀ŋ
Jaku	dry up	yìmi̵n
Jaku	show	ɓìyæ̀kɩ̀nə̀n
Jaku	fill	wəlkunyὲn
Jaku	begin	matə̀ɣə̀n
Jaku	finish	malə̀ŋ
Jaku	increase	gɩlləŋ
Jaku	forge	tuləŋ
Jaku	throw	ɓòɣwon
Jaku	follow	jɩlìyəŋ
Jaku	die	woŋ̃
Jaku	wait for	takiɗəŋ
Jaku	give birth	jìlən
Jaku	stand up	loʔòn
Jaku	sit	raxràn
Jaku	call	tuniyɛñ
Jaku	sell	kurə̀ŋ zi̵m
Jaku	buy	kurə̀ŋ
Jaku	shoot	tinyὲn
Jaku	bite	ni̵mi̵ŋ
Jaku	give	šinyɛn
Jaku	seize	vulìyəŋ
Jaku	drive away	pɩtnìyən
Jaku	hold	vwə̀lə̀ŋ
Jaku	squeeze	ndə̀rsəŋ
Jaku	pierce	tõ
Jaku	divide	gə̀bə̀ŋ
Jaku	learn	šiləŋ
Jaku	dig	ti̵məŋ
Jaku	forget	ləbrə̀ŋ
Jaku	remember	tə̃
Jaku	know	siləŋ
Jaku	fall	kwɔ̀ŋ
Jaku	help	mburìyəŋ
Jaku	steal	ngiɓəŋ
Jaku	hide	sormàn
Jaku	arrange	gɩlləŋ
Jaku	undress	fùrɗəŋ
Jaku	dress	məxə̀n
Jaku	build	ɓəɣə̀n
Jaku	tear	sənəŋ
Jaku	cut	kəsəŋ
Jaku	chop	kwəɗə̀ŋ
Jaku	twist	mɩrɗà
Jaku	refuse	žìnəŋ
Jaku	answer	aɗəŋ
Jaku	ask	rənsə̀ŋ
Jaku	speak	nəŋ
Jaku	boil	toxañ
Jaku	fry	kã
Jaku	roast	tonə̀n
Jaku	cook	lamən
Jaku	burn	šaɗəŋ
Jaku	accompany	kinìyəŋ
Jaku	gather	nɗaɓə̀ŋ
Jaku	bury	lɩmsəŋ
Jaku	close	giɗəŋ
Jaku	open	loxsə̀n
Jaku	be tired	wì̵lìyəŋ
Jaku	rest	wəsəŋ
Jaku	lie down	nowə̀ŋ
Jaku	put down	šɩrxəŋ
Jaku	lift	kɛɗəŋ
Jaku	push	tudnìyəŋ
Jaku	pull	ziŋŋə̀ŋ
Jaku	kill	wi̵liyɔŋ
Jaku	rub	yɔɣɔ̀n
Jaku	hit	wələŋ
Jaku	taste	lakɗə̀ŋ
Jaku	touch	lakɗə̀ŋ
Jaku	hear	wəxən
Jaku	see	si̵nəŋ
Jaku	mount	abə̀ŋ
Jaku	run	ɓañ
Jaku	go out	fi̵rəŋ
Jaku	go in	koŋ
Jaku	return	kəɗəŋ
Jaku	come	yoŋ
Jaku	go	karə̀n
Jaku	do	pəŋ
Jaku	swallow	melaɣə̀n
Jaku	drink	noŋ
Jaku	eat	liyəŋ
Jaku	there is not	əmbà
Jaku	there is	arə̀y
Jaku	west	yamma ri
Jaku	east	gabas ri
Jaku	south	kudu ri
Jaku	north	arewa ri
Jaku	left	gələŋ
Jaku	right	lìya
Jaku	between	mi̵nšìɗì
Jaku	under	təɣè
Jaku	atop	mi̵ɗi
Jaku	outside	mi̵ngwə̀ndì̵m
Jaku	inside	ngimi
Jaku	that	nì̵nnì̵ɣo
Jaku	this	gì̵rnəy
Jaku	this	nìnəy
Jaku	there	bùnko
Jaku	here	bə̀nəy
Jaku	how many?	šàɣarì
Jaku	how?	gi̵nèpì̵re
Jaku	who?	ane
Jaku	what?	gì̵ne
Jaku	when?	ɩ̀mbìyàyɩ̀re
Jaku	where?	ɩ̀mbənnì
Jaku	tomorrow	libì
Jaku	yesterday	nyânyɩ̀na
Jaku	today	luwa
Jaku	deaf man	yɩmba wokìdì
Jaku	blind man	tabù
Jaku	strength	ngùnma
Jaku	coldness	fwəlɩn
Jaku	hotness	dùŋùnbən
Jaku	far	natni
Jaku	near	tu
Jaku	inexpensiveness	apəŋ
Jaku	expensiveness	apàba
Jaku	thin	gwoŋə̀r
Jaku	fatness	mwodni
Jaku	cleanness	šɛni
Jaku	dirt	dàɣm
Jaku	wideness	wɔŋni
Jaku	old	kəŋši
Jaku	new	šabì
Jaku	evil	jìvnì
Jaku	good	šɛni
Jaku	short	ǹdimi
Jaku	short	šidnî
Jaku	long	sobni
Jaku	sourness	ŋəŋni
Jaku	bitterness	li̵lli
Jaku	sweetness	ni̵mni
Jaku	correct	apə̀ŋ
Jaku	softness	žìllì
Jaku	hardness	šəndɩli
Jaku	all	yəŋ
Jaku	many	gùllì
Jaku	small	nyə̀ptəŋ
Jaku	large	gəŋər
Jaku	heaviness	rundumi
Jaku	darkness	šìnɩ̀nbən
Jaku	light	musəŋ̀
Jaku	blue	šìnì
Jaku	yellow	warmì̵sà
Jaku	red	bəŋni
Jaku	black	šɩnni
Jaku	white	fuvni
Jaku	man's robe	lokɗù
Jaku	money	də̀mbèlè
Jaku	market	kàsu
Jaku	hole	lùŋùr
Jaku	time	ɩ̀nsayɩ̀re
Jaku	place	bən
Jaku	lie	zuda
Jaku	truth	kunbàri
Jaku	shadow	daar
Jaku	thirst	mi̵sɩmùr
Jaku	hunger	nzəl
Jaku	fatigue	gànwùlməŋ
Jaku	pimple	də̀tkər
Jaku	ulcer	šəŋ
Jaku	cough	kwolǒ
Jaku	sickness	kwənyìɗi
Jaku	death	wu
Jaku	life	bìši
Jaku	dream	lòɗo
Jaku	sleep	tulà
Jaku	war	lo
Jaku	work	gàn
Jaku	language	kun
Jaku	load	kàyà
Jaku	thing	gi̵r
Jaku	large water pot	bəŋ̀mùr
Jaku	small pot	kyɛŋ̃
Jaku	cooking pot	kwaɗo
Jaku	calabash	kwər
Jaku	rope	ngur
Jaku	knife	mbàɣà
Jaku	quiver	mbam
Jaku	arrow	min
Jaku	bow	ta
Jaku	mat (tabarma)	kal
Jaku	spear	kwɔŋ
Jaku	stick	ngə̀ɣàla
Jaku	honey	ɓi̵nyù
Jaku	melon	vòɣò
Jaku	yam	doyà
Jaku	cassava	rogò
Jaku	oil	mùɗu
Jaku	groundnuts	zɩgɔ̀nja
Jaku	guinea corn	mi̵sa
Jaku	okra	gwə̀ŋri̵m
Jaku	beans	kùn
Jaku	pepper	yàkwana
Jaku	salt	pà
Jaku	milk	kyubì̵rà
Jaku	flour	ku
Jaku	fish	njì
Jaku	meat	nyəm
Jaku	gruel	ɓàki̵r
Jaku	sauce	nvuxù
Jaku	mush	li̵gi̵r
Jaku	food	gì̵llìya
Jaku	tail	ǹgɩ̀là
Jaku	horn	njùb
Jaku	egg	ki
Jaku	wing	vwònyɩl
Jaku	vulture	kwòɗoɣò
Jaku	kite	kyὲl
Jaku	dove	ngìdudu
Jaku	bird	nyɩl
Jaku	cat	kwošì
Jaku	dog	nuwa
Jaku	rooster	tugwòŋ
Jaku	hen	ngùbu
Jaku	donkey	jàki
Jaku	horse	pi̵rsì
Jaku	ram	guru
Jaku	sheep	guru
Jaku	he-goat	gbàla
Jaku	goat	njɩ̀l
Jaku	bull	ndə̀xa
Jaku	cow	ndə̀xa
Jaku	locust	mbasa
Jaku	anthill	tuŋur
Jaku	termite	njə̀ɣal
Jaku	louse	kwâ kwatà
Jaku	spider	ləɗa
Jaku	mosquito	nvù
Jaku	fly	njì
Jaku	worm	ngwəsò
Jaku	chameleon	kwùŋɗu
Jaku	scorpion	gyaŋ
Jaku	bat	kyɔ̀ŋ
Jaku	squirrel	kwobò
Jaku	frog	tadì̵l
Jaku	turtle	kul
Jaku	python	yɔmgum
Jaku	snake	yɔ̀ɣɔ
Jaku	lizard	takònsò
Jaku	wild cat	kwošì
Jaku	rat	mbabù
Jaku	guinea fowl	gəŋ
Jaku	rabbit	suɣuɗì
Jaku	duiker	təbdò
Jaku	gazelle	wər̃
Jaku	baboon	mbàti̵r
Jaku	monkey	ǹji
Jaku	leopard	nyɩm
Jaku	elephant	nzoɣò
Jaku	hyena	ngwǐ
Jaku	lion	ɣi̵ndɩli̵m
Jaku	wild animal	nyəm ngɩzɩm
Jaku	iron	šɛn
Jaku	sickle	ši̵ŋì̵r
Jaku	axe	njùbu
Jaku	hoe	ti̵mbà
Jaku	farm	paɣà
Jaku	road	njər
Jaku	doorway	kun
Jaku	hut	ndàbu
Jaku	compound	lò
Jaku	town	gari
Jaku	the bush	ngɩzɩ̀m
Jaku	mud	šìšaɣà
Jaku	dust	kukudù
Jaku	sand	nzə̀ɣtɩl
Jaku	ground	nzəl
Jaku	stone	təl
Jaku	mountain	təl
Jaku	grass	vùwun
Jaku	thorn	zi
Jaku	shea nut tree	yabu
Jaku	tamarind	ngəy
Jaku	mahogany tree	mbəɣə̀
Jaku	baobab tree	mwoɗo
Jaku	seed	žəl
Jaku	bark	kwərʔa
Jaku	leaf	nvuɣù
Jaku	wood	ngaxà
Jaku	tree	ngùn
Jaku	ashes	tubù
Jaku	charcoal	kəl
Jaku	fire	bi̵sa
Jaku	dry season	vwə
Jaku	rainy season	žɔŋ
Jaku	year	bəɣa
Jaku	evening	kura
Jaku	morning	bə̀rə̀xà
Jaku	night	dùɣu
Jaku	star	lebr
Jaku	moon	zoŋõ
Jaku	sun	mì̵sà
Jaku	sky	tə̀kbəŋvwər
Jaku	lightning	liya
Jaku	thunder	àradù
Jaku	storm	nvùlaloɣə̀ŋ
Jaku	wind	gwəŋ
Jaku	harmattan	fwə̀lə̀mbən
Jaku	fog	gàžɩ̀màre
Jaku	smoke	yɛl
Jaku	dew	sublà
Jaku	lake	kirmi
Jaku	river	kyɛl
Jaku	cloud	gàjɩ̀màre
Jaku	water	mur
Jaku	stealing	ngìbi
Jaku	smithing	tùlùngi̵r
Jaku	blacksmith	mə̀ntùlùngi̵r
Jaku	weaving	tì̵mɩ̀ngi̵r
Jaku	hunting	nɣɔ̀ngɩzm
Jaku	drumming	ngwəm
Jaku	friend	taŋi̵m
Jaku	guest	bì̵njìɗi
Jaku	medicine	vur
Jaku	native doctor	mànvur
Jaku	God	bəŋvwər
Jaku	slave	ɓeyaɣà
Jaku	king	riyàŋì̵n
Jaku	old woman	gaad
Jaku	old man	gaad
Jaku	baby	mì̵nmi̵n
Jaku	girl	mi̵n
Jaku	boy	mi̵n
Jaku	woman	maan
Jaku	man	bi̵ɗà
Jaku	person	ma
Jaku	name	nyɩn
Jaku	voice	gɩŋ
Jaku	saliva	tudù
Jaku	sweat	dùŋùnbən
Jaku	faeces	šiɓì
Jaku	urine	səŋɗà
Jaku	vein	šɛr
Jaku	bone	mum
Jaku	blood	kila
Jaku	lungs	fùfùɣo
Jaku	ribs	mi̵dzə̀ɣa
Jaku	kidney	tɛlì
Jaku	liver	bali
Jaku	heart	bal
Jaku	intestines	ngurtudù
Jaku	navel	toŋ
Jaku	stomach	li̵m
Jaku	testicles	njan
Jaku	vagina	məŋ
Jaku	penis	soɣò
Jaku	anus	ngərzuzul
Jaku	buttocks	tàɣa
Jaku	flesh	nyəm
Jaku	skin	ngubù
Jaku	body	yìɗi
Jaku	knee	kwələ̀ŋ
Jaku	thigh	žə̀l
Jaku	leg	kursù
Jaku	finger	nyàl
Jaku	arm	vùɣu
Jaku	shoulder	mudmyὲl
Jaku	woman's breast	kyuprà
Jaku	chest	kɩɣì̵l
Jaku	neck	myɛl
Jaku	tooth	mìyìn
Jaku	tongue	làsà
Jaku	lip	nvùkkun
Jaku	mouth	bə̀nkun
Jaku	beard	rìyin
Jaku	chin	kyam kyàɣàn
Jaku	cheeks	taɣkiɗì
Jaku	eye	mì̵ši
Jaku	ear	kiɗì
Jaku	nose	lul
Jaku	face	mi̵n mì̵šì
Jaku	brains	muɗù
Jaku	hair	nyù muɗù
Jaku	head	muɗù
Jaku	grandparent	ki̵ɣì̵m
Jaku	sister	ninjə̀m
Jaku	brother	ninjə̀m
Jaku	daughter	mi̵n
Jaku	son	mi̵n
Jaku	mother	naan
Jaku	father	babu
Jaku	one hundred	lǔm bə̀nì lǔm
Jaku	ninety	lǔm bə̀nì fuɣu
Jaku	eighty	lǔm bə̀nì nə̌n
Jaku	seventy	lǔm bə̀nì səbi̵r
Jaku	sixty	lǔm bə̀nì tɩɓa
Jaku	fifty	lǔm bə̀nì tùwun
Jaku	forty	lǔm bə̀nì yin
Jaku	thirty	lǔm bə̀nì tat
